buyer_id,gender,membership_length,age_group
7642898,F,0.3,40-50
7642915,M,0.3,30-40
7643040,F,0,50-60
7643068,F,0.7,30-40
7643072,F,0.1,50-60
7643353,F,0.2,60+
7643433,M,0.9,30-40
7643467,F,0.2,60+
7643509,F,0.4,50-60
7643529,F,0.2,50-60
7643539,M,0.2,30-40
7643586,F,0.2,60+
7643630,F,0.2,18-30
7643869,F,1.5,50-60
7643942,M,0.3,50-60
7644029,F,0.1,50-60
7644107,M,0.1,30-40
7644160,M,0.1,18-30
7644185,F,0.2,50-60
7644210,F,0.1,30-40
7644313,F,0.2,30-40
7644352,F,0.2,50-60
7644369,F,0.1,30-40
7644510,F,0.1,60+
7644656,F,0.4,40-50
7644667,F,0.6,18-30
7644959,F,0.1,30-40
7645216,F,0.3,30-40
7645245,F,0.1,18-30
7645429,F,0.2,30-40
7645445,M,1,40-50
7645542,F,0.1,60+
7645560,F,0.1,30-40
7645584,F,0.1,60+
7645657,F,0.1,50-60
7645719,M,0.1,60+
7645864,F,0.1,60+
7645918,F,0.2,40-50
7645942,M,0.2,40-50
7646024,M,0.1,30-40
7646099,F,0.3,30-40
7646130,F,0.2,40-50
7646331,F,0.1,18-30
7646399,F,0.2,30-40
7646639,F,0.3,50-60
7646646,F,0.2,50-60
7646648,F,0.2,40-50
7647118,F,0.1,30-40
7647322,F,0.2,60+
7647601,F,0.3,30-40
7647700,M,0.3,40-50
7647798,F,0.1,30-40
7647921,F,0.2,60+
7647959,F,0.1,30-40
7648007,F,0.6,30-40
7648015,M,0.3,30-40
7648138,F,0.2,30-40
7648238,F,0.2,50-60
7648282,M,0.9,30-40
7648292,M,0.6,40-50
7648420,F,0.3,30-40
7648467,M,0.4,40-50
7648517,F,0.3,30-40
7648525,M,0.2,18-30
7648646,F,0.2,50-60
7648722,F,0.1,60+
7648755,F,0.1,30-40
7648854,M,0.6,30-40
7648873,F,1.3,50-60
7648886,M,0.3,30-40
7648948,F,0.5,18-30
7648995,F,0.1,50-60
7648996,F,0.1,30-40
7649104,M,0.2,50-60
7649164,F,0.7,60+
7649335,F,0.3,18-30
7649466,F,0.3,30-40
7649519,F,0.3,50-60
7649536,F,0.1,30-40
7649591,F,0.1,18-30
7649621,F,0.2,50-60
7649628,M,0.2,60+
7649660,F,0.3,50-60
7649799,F,0.1,18-30
7649812,M,0.6,40-50
7649904,F,0.3,30-40
7650266,M,0.1,40-50
7650343,F,0.2,30-40
7650536,F,1.8,18-30
7650720,F,0.3,50-60
7650842,F,0.1,40-50
7650884,M,0.2,40-50
7650892,F,0.1,40-50
7650909,F,0.2,18-30
7651210,M,0.2,30-40
7651289,M,0.1,30-40
7651384,F,1.1,40-50
7651455,M,0.4,30-40
7651811,F,0.7,30-40
7651879,F,0.1,30-40
7651940,F,0.3,50-60
7652011,F,0.3,50-60
7652151,F,0.1,18-30
7652194,F,0.1,50-60
7652379,M,0.1,60+
7652399,F,0.1,50-60
7652553,F,0.2,60+
7652607,F,0.2,30-40
7652635,M,0.4,40-50
7652639,F,0.3,50-60
7652853,M,0.1,50-60
7652854,F,0.2,40-50
7652857,M,0.4,30-40
7652865,F,0.1,18-30
7652986,F,0.4,40-50
7653049,F,0.1,60+
7653211,F,0.2,30-40
7653387,F,0.1,18-30
7653452,M,0.3,30-40
7653623,F,0.3,60+
7653632,M,0.2,60+
7653751,M,0.1,18-30
7653817,F,0.2,40-50
7653850,F,0.1,30-40
7654043,F,0.4,40-50
7654242,F,0.3,30-40
7654270,F,0.1,50-60
7654641,F,0,50-60
7654797,F,0.2,60+
7654947,F,0.2,18-30
7655044,M,0.1,18-30
7655111,F,0.1,18-30
7655137,F,0.2,30-40
7655217,F,0.3,30-40
7655636,M,0.1,60+
7656119,F,0.1,18-30
7656120,F,0.3,30-40
7656279,M,0.1,30-40
7656311,F,0.1,30-40
7656330,M,0.9,30-40
7656334,F,0.2,50-60
7656606,M,0.9,50-60
7656616,F,0.3,18-30
7656654,F,0.2,40-50
7656676,F,0.3,18-30
7656688,F,0.9,30-40
7656691,F,0.1,50-60
7656807,F,0.3,18-30
7656823,M,0.2,18-30
7656832,F,0.1,30-40
7656860,F,0.1,30-40
7657087,F,0.1,30-40
7657151,M,0.5,18-30
7657152,F,0.4,40-50
7657244,F,1.1,18-30
7657255,M,0.4,30-40
7657259,M,0.1,40-50
7657455,F,1.3,40-50
7657622,F,0.2,40-50
7657669,F,0.2,50-60
7657711,F,0.1,30-40
7657827,M,0.2,60+
7657916,F,0.2,30-40
7657987,F,0.1,40-50
7658126,M,0,18-30
7658161,F,0.1,30-40
7658238,F,0.3,30-40
7658321,F,0.1,30-40
7658405,F,1.5,50-60
7658603,F,0.4,30-40
7658671,F,0.2,30-40
7658835,M,0.2,50-60
7658859,M,0.3,18-30
7658869,F,0.1,30-40
7659175,F,0.1,40-50
7659222,M,0.1,60+
7659594,F,0.1,18-30
7659664,F,0.2,50-60
7659728,M,0.1,30-40
7659860,F,0.1,18-30
7659928,F,0.1,60+
7660064,M,0.4,18-30
7660447,F,0.4,50-60
7660448,M,0.2,50-60
7660851,M,0.7,30-40
7660854,F,0.4,60+
7660950,M,0.2,40-50
7661119,F,0.1,30-40
7661165,M,0.2,50-60
7661454,F,0.6,60+
7661504,F,0.1,30-40
7661549,M,0.3,40-50
7661576,M,0.1,30-40
7661707,F,0.1,18-30
7661784,F,0.1,30-40
7661792,M,0.4,60+
7661988,F,0.2,40-50
7662187,F,0.1,40-50
7662261,F,0.2,30-40
7662275,F,0.3,18-30
7662314,F,0.1,40-50
7662391,F,0.3,30-40
7662636,F,0.2,40-50
7662847,M,0.1,18-30
7663002,F,0.3,50-60
7663062,F,0.4,60+
7663064,M,0.2,50-60
7663092,F,0.1,30-40
7663528,F,0.3,30-40
7663563,F,0.1,30-40
7663889,F,0.6,50-60
7663955,F,0.2,50-60
7663974,F,0.2,40-50
7664113,M,0.2,50-60
7664444,M,0.2,40-50
7664471,F,0.1,60+
7664562,F,0.1,40-50
7664637,F,0.1,18-30
7664652,M,1.3,18-30
7664774,F,0.2,30-40
7664857,F,0.2,30-40
7664963,M,0.2,50-60
7665121,F,0.1,30-40
7665147,M,0,30-40
7665214,F,0.2,18-30
7665442,F,0.4,30-40
7665488,F,0.1,50-60
7665513,F,1.2,50-60
7665605,F,0.2,40-50
7665669,F,0.4,18-30
7665729,F,0.2,50-60
7665747,F,0.4,18-30
7665804,F,0.8,30-40
7666021,F,0.7,60+
7666066,M,0.2,50-60
7666213,F,0.2,50-60
7666252,F,0.1,30-40
7666328,M,0.1,18-30
7666349,F,0.2,50-60
7666404,M,0.2,30-40
7666432,F,0.8,30-40
7666610,M,0.7,18-30
7666850,F,0.1,18-30
7666897,M,0.1,50-60
7666910,F,0.2,18-30
7666940,F,0.2,50-60
7667162,F,0.2,30-40
7667277,M,0.3,18-30
7667605,F,0.2,30-40
7667676,F,0.2,50-60
7667779,F,0.2,30-40
7667941,F,0.2,18-30
7668062,M,0.3,30-40
7668119,M,0.2,30-40
7668140,F,0.1,50-60
7668172,F,0.9,18-30
7668194,M,0.3,18-30
7668197,F,0.2,50-60
7668239,F,0.2,50-60
7668253,F,0.3,50-60
7668506,F,0.2,50-60
7668761,M,0.4,18-30
7668808,F,0.1,18-30
7669008,F,0.1,30-40
7669196,F,0.3,60+
7669338,F,0.1,40-50
7669497,F,0.1,18-30
7669604,M,0.4,50-60
7669642,F,0.5,60+
7669765,F,0.1,30-40
7669790,F,0.6,30-40
7669814,F,0.3,18-30
7669830,F,0.1,30-40
7669847,F,0.2,50-60
7670064,M,1,50-60
7670127,M,0.1,40-50
7670757,F,1.9,40-50
7670898,F,0,18-30
7670930,M,0.1,60+
7671294,F,0.1,50-60
7671474,F,0,18-30
7671499,M,0.3,30-40
7671529,M,0.5,40-50
7671564,F,0.3,60+
7671590,M,0.9,30-40
7671749,F,0.2,60+
7671908,F,0.9,30-40
7672022,F,0.1,30-40
7672255,M,0.2,30-40
7672428,M,0.2,60+
7672440,F,0.1,30-40
7672481,M,0.1,30-40
7672490,F,0.1,50-60
7672765,F,0.4,18-30
7672939,F,0.1,50-60
7673042,F,1.6,60+
7673090,M,0.4,30-40
7673094,F,0.1,40-50
7673132,F,0.1,40-50
7673163,F,0.1,30-40
7673226,F,0.3,30-40
7673288,F,0.1,60+
7673420,M,0.2,30-40
7673450,F,0.4,60+
7673545,F,0.1,60+
7673582,F,0.5,30-40
7673700,F,0.2,30-40
7673826,F,0.2,18-30
7673905,F,0.1,40-50
7674006,F,0.2,40-50
7674062,M,0.3,50-60
7674109,M,0.2,40-50
7674238,F,0.2,18-30
7674348,F,0.1,30-40
7674364,F,0.3,30-40
7674452,M,0.3,50-60
7674558,M,0.2,60+
7674588,F,0.2,30-40
7674751,F,0.2,40-50
7674957,M,0.3,30-40
7675071,F,0.1,30-40
7675072,M,0.6,18-30
7675105,M,0.1,40-50
7675144,M,0.1,30-40
7675168,F,0.1,30-40
7675201,F,0.3,60+
7675206,F,0.3,30-40
7675385,F,0.9,30-40
7675445,F,0.1,18-30
7675455,F,0.1,18-30
7675756,M,0.1,60+
7675851,F,0.1,30-40
7676128,F,0.3,30-40
7676183,F,0.2,30-40
7676206,M,0.1,50-60
7676226,M,0.2,40-50
7676451,M,0.2,50-60
7676558,M,0.8,30-40
7676689,F,0.7,40-50
7676784,F,0.1,50-60
7676969,F,0.1,60+
7677018,F,0.2,60+
7677087,M,0.2,60+
7677367,F,0.2,30-40
7677374,F,0.2,18-30
7677474,F,0.1,60+
7677519,M,0.3,60+
7677548,F,0.1,30-40
7677600,F,0.1,30-40
7677616,F,0.7,30-40
7677619,F,0.1,60+
7677629,F,0.2,30-40
7677634,M,0.2,40-50
7677701,M,0.3,50-60
7677872,F,0.1,30-40
7677974,F,0.1,30-40
7678215,F,0.2,40-50
7678251,F,0.2,30-40
7678482,F,0,30-40
7678498,F,0.2,50-60
7678535,M,0.3,50-60
7678545,F,0.1,30-40
7678592,F,0.2,50-60
7678690,F,0.8,30-40
7679045,F,0.2,30-40
7679108,M,0.1,30-40
7679118,F,0.2,50-60
7679149,F,0.2,50-60
7679171,F,0.1,18-30
7679197,F,0.1,60+
7679343,M,0.3,18-30
7679408,F,0.1,30-40
7679487,F,0.2,50-60
7679496,F,0,18-30
7679514,F,0.1,18-30
7679527,F,0.1,60+
7679983,M,0.2,50-60
7680154,F,0.3,50-60
7680193,F,0.2,50-60
7680334,M,0.2,50-60
7680405,M,0.3,30-40
7680461,F,0.4,60+
7680711,F,0.3,18-30
7680793,F,0.3,18-30
7680884,M,0.2,30-40
7680918,F,0.1,30-40
7680961,F,0.1,30-40
7681029,F,0.1,50-60
7681230,M,0.4,50-60
7681300,F,0.2,18-30
7681551,F,0.1,60+
7681632,F,0.1,30-40
7681680,F,0.1,30-40
7681745,F,0.2,18-30
7681812,F,0.1,30-40
7681911,M,0.1,50-60
7681921,F,0.1,18-30
7681993,F,0.4,50-60
7681996,F,0.1,30-40
7682012,F,0.3,60+
7682044,M,0.2,18-30
7682292,F,0.2,50-60
7682405,F,0.1,30-40
7682804,F,0.2,18-30
7682848,M,1,30-40
7683010,F,0.2,40-50
7683133,F,0.3,60+
7683146,F,0.2,18-30
7683355,F,0.1,40-50
7683448,F,0.3,50-60
7683475,F,0.1,30-40
7683521,F,0.3,30-40
7683522,M,0.9,40-50
7683615,F,0.1,18-30
7683632,F,0.2,30-40
7683634,F,0.3,40-50
7683681,F,0.2,50-60
7683742,F,0.2,18-30
7683813,M,0,18-30
7683931,F,0.1,40-50
7683970,F,0.5,60+
7683979,F,0.3,60+
7684025,M,2.8,40-50
7684130,F,0.2,50-60
7684163,M,0.3,30-40
7684170,M,0.1,60+
7684268,F,0.3,50-60
7684301,F,0.2,18-30
7684326,F,0.4,30-40
7684346,F,0.1,30-40
7684703,F,0.6,30-40
7684748,F,0.1,30-40
7684818,F,0.2,40-50
7684883,F,0.1,30-40
7684969,F,0.3,30-40
7684970,M,0.1,30-40
7684987,F,0.1,30-40
7685206,F,0.3,40-50
7685216,F,0.9,40-50
7685286,M,0.4,30-40
7685291,M,0.1,40-50
7685325,F,0.1,40-50
7685485,F,0.1,60+
7685582,M,0.2,40-50
7685710,F,0.1,50-60
7685923,F,0,18-30
7686013,F,0,30-40
7686273,F,0.4,60+
7686606,F,0.2,30-40
7686622,M,0.2,18-30
7686632,M,0.3,18-30
7686831,F,0.3,30-40
7687088,F,0.2,30-40
7687488,F,0.3,50-60
7687639,F,0.3,30-40
7687659,F,0.3,30-40
7687731,F,0.4,18-30
7687807,F,0.1,40-50
7687994,F,0.1,60+
7688107,M,0.1,30-40
7688330,F,0.7,18-30
7688401,F,0.1,60+
7688408,M,0.2,60+
7688698,M,0.2,40-50
7688706,F,0.2,18-30
7688720,M,0.2,30-40
7688822,M,0.4,60+
7689047,F,0.4,60+
7689050,F,0.6,18-30
7689110,F,0.2,60+
7689192,M,0.1,60+
7689201,F,0.2,40-50
7689309,F,0.2,40-50
7689444,F,0.4,40-50
7689453,F,0.3,18-30
7689544,F,0.3,18-30
7689637,F,1,18-30
7689733,F,1.5,30-40
7689806,F,0.9,50-60
7689882,M,0.3,50-60
7690128,F,0.3,18-30
7690368,F,0.1,30-40
7690406,F,0.4,50-60
7690519,F,0.3,18-30
7690539,F,0.2,60+
7690542,F,0.2,40-50
7690620,F,0.3,18-30
7690669,M,0.5,30-40
7690676,F,0.2,30-40
7690743,M,0.3,30-40
7690751,F,0,30-40
7690777,F,0.2,50-60
7690819,M,1.6,18-30
7691164,F,0.1,60+
7691400,M,0.4,30-40
7691522,F,0.1,50-60
7691596,M,0.1,30-40
7691639,M,1.2,40-50
7691641,M,0.2,40-50
7691942,M,0.3,18-30
7691954,F,0.2,40-50
7691977,F,0.5,50-60
7692017,F,0.1,30-40
7692136,F,0.1,30-40
7692256,F,0.2,50-60
7692399,F,0.2,30-40
7692577,M,0.4,40-50
7692608,F,0.3,50-60
7692609,F,0.1,50-60
7692721,F,0.3,30-40
7692737,M,0.2,30-40
7692753,M,0.4,18-30
7692789,F,0.2,30-40
7693340,F,0.1,50-60
7693378,F,0.3,40-50
7693406,F,0.3,50-60
7693546,F,0.8,40-50
7693671,M,0.3,30-40
7693729,F,0.2,60+
7693807,F,0.2,30-40
7693840,F,0.1,30-40
7693841,M,0.3,60+
7694019,F,0.3,18-30
7694021,F,0.2,50-60
7694120,F,0.2,60+
7694166,F,0.1,50-60
7694196,F,0.9,50-60
7694283,M,0,50-60
7694330,F,0.3,30-40
7694341,M,0.2,60+
7694361,F,0.3,30-40
7694663,F,0.2,50-60
7694730,M,0.4,40-50
7694732,M,0.7,30-40
7694794,F,0.1,60+
7694887,F,0.5,30-40
7694888,F,0.1,18-30
7694942,F,0.1,30-40
7694953,M,0.2,30-40
7695213,F,0.1,50-60
7695409,M,0.4,30-40
7695522,F,0.1,30-40
7695573,F,0.2,50-60
7695580,F,0.2,18-30
7695691,F,0.2,50-60
7695817,M,0.3,30-40
7695823,F,0.1,30-40
7695854,F,0.2,30-40
7695863,M,0.2,30-40
7695880,F,0.2,40-50
7695976,M,0.9,30-40
7696152,F,0.2,50-60
7696177,F,0,18-30
7696370,F,0.3,30-40
7696462,F,0.2,40-50
7696509,F,0.1,30-40
7696534,F,0.5,18-30
7696610,M,1.8,18-30
7696624,F,0,40-50
7696873,M,0.3,50-60
7696972,F,0.1,30-40
7696989,F,0.1,30-40
7697221,F,0.2,18-30
7697276,F,0.1,30-40
7697692,M,0.3,40-50
7697694,F,0.1,30-40
7697710,F,0.2,50-60
7697711,M,0.8,18-30
7697831,F,0.3,30-40
7697852,F,0.3,40-50
7698123,F,0.2,30-40
7698171,M,0.9,18-30
7698441,F,0.1,50-60
7698485,M,0.3,30-40
7698649,M,0,40-50
7698879,F,0.2,50-60
7699020,F,0.1,30-40
7699134,F,0.2,30-40
7699253,M,0.2,30-40
7699329,M,0.3,50-60
7699462,M,0.3,30-40
7699965,F,0.3,30-40
7700006,F,0.2,30-40
7700045,F,0.2,50-60
7700135,F,2.2,18-30
7700159,F,0.1,30-40
7700206,F,0.1,40-50
7700250,M,0.3,18-30
7700311,F,0.1,18-30
7700325,F,0.1,30-40
7700345,F,0.1,40-50
7701027,M,0.2,50-60
7701072,F,0.4,18-30
7701337,M,0.1,60+
7701345,F,0.2,40-50
7701392,F,0.1,60+
7701743,F,0.1,50-60
7701762,F,0.2,60+
7701798,M,0.2,50-60
7701980,F,0.2,30-40
7702005,F,2.5,60+
7702103,F,0.2,30-40
7702187,F,0.1,18-30
7702240,F,0.1,18-30
7702278,F,0.3,30-40
7702479,F,0.8,40-50
7702642,F,1.7,18-30
7702859,M,0.3,50-60
7702898,M,0.6,30-40
7702924,F,0.2,30-40
7703005,M,0.2,18-30
7703163,M,0.2,50-60
7703208,F,1.2,60+
7703232,F,0,40-50
7703517,F,0.1,30-40
7703671,F,0.1,30-40
7704120,M,0.2,40-50
7704176,F,0.1,60+
7704212,F,0.3,30-40
7704278,F,0.4,30-40
7704326,M,0.4,50-60
7704441,F,0.1,40-50
7704446,M,0.4,18-30
7704502,F,0.5,50-60
7704635,M,0.1,30-40
7704750,M,0.2,30-40
7704991,F,0.2,50-60
7705066,M,0.1,30-40
7705178,F,0.1,18-30
7705292,F,0.1,50-60
7705315,F,0.4,30-40
7705341,F,0.1,18-30
7705390,F,0.2,30-40
7705474,F,0.1,18-30
7705518,F,0.2,18-30
7705555,F,0.8,40-50
7705567,F,0.3,50-60
7705593,M,0.5,50-60
7705690,F,0.1,18-30
7705704,M,0.1,18-30
7705790,F,0.2,18-30
7705807,F,0.1,30-40
7705817,F,0.5,30-40
7705821,F,0.2,50-60
7705883,M,0.9,40-50
7705947,M,0.2,50-60
7705989,F,0.3,30-40
7706032,M,0.2,30-40
7706253,F,0.1,30-40
7706329,F,0.2,40-50
7706394,F,0.1,40-50
7706446,F,0.2,30-40
7706591,F,0.2,30-40
7706610,F,0.2,50-60
7706643,F,0.2,18-30
7707022,F,0.7,30-40
7707128,F,0.2,50-60
7707191,F,0.2,30-40
7707267,F,0.1,40-50
7707333,F,0.1,18-30
7707370,M,0.2,18-30
7707586,M,0.3,60+
7707615,F,0.2,60+
7707832,F,0.1,50-60
7707973,M,0.2,18-30
7708099,F,0.1,30-40
7708298,F,0.1,18-30
7709258,F,0.4,40-50
7709473,F,0.2,30-40
7709670,F,0.1,60+
7709696,F,0.2,40-50
7709772,F,0.3,40-50
7709923,M,0.3,50-60
7710037,F,0.2,30-40
7710465,F,0.2,50-60
7710517,F,0.1,40-50
7710566,F,0.4,18-30
7710639,F,0.2,18-30
7710768,F,0.1,30-40
7710792,F,0.1,40-50
7710806,M,0.2,50-60
7710812,M,0.3,30-40
7710842,M,0.3,18-30
7710970,F,0.5,30-40
7710985,F,0.2,30-40
7711142,M,0.1,40-50
7711150,F,0.1,18-30
7711636,F,0.1,40-50
7711685,F,0.2,60+
7711941,M,0.2,50-60
7711974,F,0.1,30-40
7712035,F,0.1,30-40
7712107,F,0.2,18-30
7712179,F,0.2,50-60
7712200,F,0.3,40-50
7712212,F,0.7,30-40
7712291,M,0.2,50-60
7712337,F,0.1,30-40
7712356,M,0.1,30-40
7712395,F,3.9,50-60
7712497,F,0.3,18-30
7712513,F,0.1,50-60
7712574,F,0.4,60+
7712640,M,0.4,18-30
7712702,M,0.3,50-60
7712723,F,0.2,18-30
7712756,M,0.3,30-40
7712820,F,0.1,60+
7713097,F,0.1,50-60
7713232,F,0.2,30-40
7713436,M,0.4,60+
7713465,F,0.2,60+
7713732,M,0.1,60+
7713740,F,0.3,30-40
7713765,M,0.1,40-50
7713882,F,0.1,18-30
7713993,F,0.3,50-60
7714203,F,0.1,30-40
7714350,F,0.1,18-30
7714538,F,0.1,30-40
7714572,M,0.2,40-50
7714575,M,0.1,40-50
7714629,F,0.3,60+
7714872,F,0.1,40-50
7714902,M,0.1,30-40
7714903,F,0.4,30-40
7714990,F,0.1,40-50
7715053,M,0.2,18-30
7715161,M,0.2,50-60
7715198,M,0.1,60+
7715293,F,0.2,60+
7715363,F,0.1,18-30
7715524,F,0.1,30-40
7715712,F,0.1,40-50
7715720,F,0.2,50-60
7715888,F,0.4,40-50
7715892,F,0.5,30-40
7715965,F,0.7,40-50
7716268,F,0.2,40-50
7716546,F,0.3,18-30
7716548,M,0.2,60+
7716646,M,0.6,40-50
7716768,F,0.6,30-40
7716829,M,0.1,30-40
7716967,M,0.4,50-60
7717079,F,0.3,50-60
7717462,F,0.2,40-50
7718184,F,0.1,18-30
7718356,F,0.2,30-40
7718417,F,0.4,30-40
7718564,F,0.4,40-50
7718582,F,0.1,18-30
7718637,F,0.4,50-60
7718726,F,0.1,30-40
7718732,F,0.1,18-30
7718733,F,0.5,30-40
7718738,M,0.2,40-50
7718747,M,0.2,40-50
7719384,M,0.3,50-60
7719413,F,0.1,18-30
7719485,M,0.1,30-40
7719526,F,0.4,60+
7719637,M,2,50-60
7719658,F,0.2,40-50
7719673,F,0.1,18-30
7719768,F,0.2,60+
7719807,F,0.6,40-50
7719900,M,0.3,60+
7720055,F,0.3,30-40
7720092,M,1.2,40-50
7720128,F,0.2,60+
7720144,F,0.1,30-40
7720218,F,0.2,18-30
7720332,M,0.2,60+
7720475,F,0.9,30-40
7720614,F,0.1,30-40
7720627,M,1.2,18-30
7720713,F,0.1,30-40
7720757,F,0.1,30-40
7720833,F,0.2,40-50
7720882,F,0.1,30-40
7721045,M,0.3,30-40
7721070,F,0.3,50-60
7721340,F,0.1,30-40
7721463,F,2.3,18-30
7721469,F,0.2,50-60
7721616,M,0.2,40-50
7721692,M,0.2,30-40
7721709,F,0.2,40-50
7721897,F,0.2,50-60
7721997,F,0.2,30-40
7722342,F,0.9,60+
7722603,F,0.4,30-40
7722679,F,0.4,40-50
7722901,M,0.1,60+
7722978,F,0.2,50-60
7723069,F,0.2,50-60
7723083,F,0,30-40
7723541,F,0.1,30-40
7723769,F,0.2,30-40
7723790,M,0.1,30-40
7723886,F,0.1,30-40
7723968,M,0.3,30-40
7723983,F,0.1,40-50
7724166,F,0.3,40-50
7724349,F,0.3,60+
7724568,F,0.2,30-40
7724695,F,5.3,30-40
7724765,F,0.2,50-60
7724894,M,0.3,30-40
7725198,F,0.2,40-50
7725415,M,0.2,30-40
7725459,F,0.2,60+
7725514,M,0.2,40-50
7725795,F,1.4,18-30
7725904,F,0.1,18-30
7725958,F,1.2,50-60
7726046,F,0.1,60+
7726126,M,0.2,40-50
7726152,F,0.8,40-50
7726373,F,0.2,30-40
7726570,F,0.2,30-40
7726593,F,0.1,30-40
7727050,F,0.2,60+
7727077,F,0.4,30-40
7727079,M,0.3,30-40
7727192,F,0.4,30-40
7727267,M,0.3,30-40
7727548,F,0,30-40
7727647,F,0.2,30-40
7727841,F,0.1,18-30
7727862,F,0.2,30-40
7728243,F,0.2,40-50
7728588,F,0.2,18-30
7728883,M,0.3,30-40
7728920,F,0.1,60+
7729014,F,0.3,50-60
7729391,F,0.2,60+
7729427,F,0.3,30-40
7729429,M,0.1,30-40
7729528,M,0.1,30-40
7729583,M,0.2,50-60
7729681,M,0.3,60+
7729883,M,0.2,30-40
7729891,F,0.2,30-40
7730081,F,0.2,50-60
7730152,F,0.2,30-40
7730159,M,0.9,50-60
7730188,F,0.6,30-40
7730235,F,0.2,30-40
7730296,F,0.2,50-60
7730299,M,0.1,30-40
7730365,F,1.8,30-40
7730607,M,0.1,18-30
7730609,F,0.2,30-40
7730643,M,0.4,30-40
7730690,M,0.3,40-50
7730726,F,0.2,50-60
7730861,F,0.2,50-60
7730927,F,0.2,30-40
7731054,F,0.1,30-40
7731148,M,0.1,18-30
7731153,F,0.1,40-50
7731279,F,0.1,50-60
7731322,F,0.2,30-40
7731397,M,0.3,30-40
7731421,F,0.1,40-50
7731606,F,0.1,50-60
7731752,M,0.2,40-50
7731775,F,0.1,40-50
7731851,F,0.1,30-40
7731981,F,0.1,30-40
7732002,F,0,30-40
7732003,F,0.2,50-60
7732502,F,0.2,40-50
7732602,F,0.2,30-40
7733036,F,0.1,50-60
7733160,F,0.1,50-60
7733184,M,0.2,40-50
7733299,M,0.9,30-40
7733352,F,0.3,30-40
7733755,F,1.1,40-50
7733782,M,0.1,18-30
7733797,M,0.3,30-40
7733925,F,0.3,30-40
7734084,F,1.3,50-60
7734164,F,0.3,60+
7734264,F,0.1,30-40
7734270,F,0.2,18-30
7734320,F,0.3,60+
7734405,F,0.1,50-60
7734455,F,1.5,50-60
7734476,F,0.1,30-40
7734596,M,0.4,30-40
7734692,F,0.1,40-50
7734713,M,0.2,30-40
7734723,F,0.2,60+
7734859,F,0.2,30-40
7735066,M,0.1,40-50
7735080,M,0.3,30-40
7735097,M,0.2,60+
7735178,F,0.2,30-40
7735211,M,0.4,40-50
7735235,F,0.3,30-40
7735326,F,0.2,30-40
7735402,M,0.1,60+
7735465,F,0.7,50-60
7735616,F,0.1,30-40
7735736,F,0.2,50-60
7736031,F,0.2,60+
7736248,F,0.3,30-40
7736315,F,0.1,40-50
7736344,F,0.2,30-40
7736373,M,0.3,40-50
7736408,F,0.1,30-40
7736448,F,0.2,30-40
7736472,F,0.1,30-40
7736489,M,0.3,30-40
7736529,F,0.1,30-40
7736568,M,0.2,40-50
7736677,M,0.2,18-30
7736806,F,0.3,40-50
7736919,F,0.1,40-50
7736948,M,0.3,18-30
7737089,F,0.3,30-40
7737138,F,0.2,18-30
7737162,F,0.2,18-30
7737163,M,0.4,18-30
7737281,M,0.1,60+
7737292,F,0.1,50-60
7737360,F,0.4,30-40
7737495,M,0.6,50-60
7737568,M,0.2,30-40
7737632,F,0.1,30-40
7737647,F,0.1,60+
7737651,F,0.1,50-60
7738120,F,0.2,50-60
7738261,F,0.1,30-40
7738458,M,0.9,30-40
7738587,M,0.1,50-60
7738590,F,0.1,40-50
7738850,M,0.2,40-50
7738872,M,0.1,40-50
7739018,F,0.1,50-60
7739234,F,0.7,40-50
7739328,F,0.2,50-60
7739395,F,0.2,30-40
7739428,M,1.2,60+
7739707,F,0.2,60+
7739872,F,0.4,30-40
7739924,F,0.1,30-40
7739948,F,0.3,40-50
7740013,F,0.2,18-30
7740037,F,0.2,40-50
7740107,F,0.4,30-40
7740138,F,0.2,60+
7740157,F,0.5,50-60
7740314,F,0.2,40-50
7740478,M,0.5,40-50
7740700,F,0.2,40-50
7740846,F,1.4,40-50
7740868,F,0.1,30-40
7740880,F,0.5,50-60
7741404,M,0.1,60+
7741423,F,0.4,18-30
7741514,F,0.2,30-40
7741562,F,0.3,30-40
7741735,F,0.3,18-30
7741746,M,0.2,50-60
7741852,F,0.1,60+
7741912,F,0.1,30-40
7741922,F,0.1,30-40
7741969,M,0.5,18-30
7742009,F,0.2,30-40
7742040,M,0.7,40-50
7742214,M,0.7,50-60
7742295,F,0.1,30-40
7742374,F,0.1,30-40
7742390,F,0.5,30-40
7742555,F,0.3,30-40
7742556,M,0.2,30-40
7742645,F,0.2,18-30
7742696,M,0.2,60+
7742744,F,0.6,40-50
7742922,F,0.2,30-40
7742984,F,0.2,18-30
7743006,F,0.1,30-40
7743089,F,0.1,30-40
7743114,F,0.2,50-60
7743155,M,0.5,30-40
7743239,F,0.1,30-40
7743268,M,0.2,40-50
7743439,M,0.3,50-60
7743458,F,0.2,60+
7743476,F,0.6,18-30
7743492,F,0.1,30-40
7743554,F,0.2,60+
7743603,F,0.2,40-50
7743620,M,0.3,50-60
7743638,F,0.1,60+
7743648,M,0.4,30-40
7743824,F,0.1,30-40
7744071,F,0.1,60+
7744218,M,0.8,30-40
7744346,F,0.3,18-30
7744368,F,0.1,18-30
7744395,F,0.1,30-40
7744550,F,0.2,30-40
7744574,F,0.2,18-30
7744674,F,0.4,50-60
7744856,M,0.1,50-60
